IP address,remote ssh version,country_code2,organization,asn
85.192.56.68,SSH-2.0-Go,RU,AEZA INTERNATIONAL LTD,
92.255.85.107,SSH-2.0-Go,RU,Chang Way Technologies Co. Limited,
20.43.228.203,MGLNDD_15.188.246.148_22,US,Microsoft Corporation,
211.21.23.97,SSH-2.0-libssh_0.9.6,TW,"Chunghwa Telecom Co., Ltd.",
27.128.170.160,SSH-2.0-libssh_0.9.6,CN,"No.31,Jin-rong Street",
203.171.21.222,SSH-2.0-libssh_0.9.6,VN,CMC Telecom Infrastructure Company,
147.185.132.25,SSH-2.0-ZGrab ZGrab SSH Survey,US,Google LLC,
205.210.31.151,,BR,Google LLC,
176.114.224.76,SSH-2.0-Go,RU,Golitsyno Telecom Ltd,
70.189.200.238,SSH-2.0-OpenSSH_6.7p1 Raspbian-5+deb8u4,US,Cox Communications Inc.,
158.51.96.38,SSH-2.0-Go,US,NetInformatik Inc.,
2.82.60.100,SSH-2.0-OpenSSH_7.9p1 Raspbian-10+deb10u2+rpt1,PT,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,
